GRE_Score,TOEFL_Score,University_Rating,SOP,LOR,CGPA,Research,IELTS,Internship,Work_Experience,Projects,Chance_of_Admit
322,101,1,2.6,4.2,8.56,0,7.8,4,4,3,0.63
268,93,4,4.3,3.6,7.44,1,8.0,0,4,4,0.35
319,90,2,1.1,1.1,7.73,0,7.5,0,0,7,0.52
308,118,3,2.2,4.8,8.81,1,7.2,0,0,3,0.68
310,101,2,4.2,4.4,8.14,1,6.3,2,4,4,0.54
319,115,2,4.7,4.8,9.47,1,7.4,0,0,4,0.77
329,96,2,2.6,3.9,9.73,1,5.9,2,4,5,0.74
296,111,2,4.6,2.6,8.87,1,5.8,4,2,6,0.69
290,93,5,1.8,1.8,9.96,0,8.2,2,2,6,0.53
300,108,1,1.9,1.7,8.39,1,7.9,1,0,5,0.55
321,85,3,4.4,1.6,6.16,1,7.8,3,2,2,0.34
317,83,3,4.6,1.9,8.02,1,8.7,0,5,4,0.46
273,90,2,1.9,3.2,6.92,0,6.8,3,2,4,0.2
295,119,3,1.2,3.7,7.33,0,6.9,4,3,7,0.53
295,89,4,1.4,2.3,7.96,0,6.9,2,3,2,0.43
338,107,3,2.0,3.2,7.18,1,7.1,2,4,7,0.65
267,90,2,4.0,2.4,7.24,0,7.3,3,1,5,0.2
285,114,3,3.0,3.8,7.61,1,8.2,4,1,4,0.52
295,94,1,2.8,5.0,7.15,0,6.3,3,3,1,0.27
307,87,2,3.3,3.8,6.68,1,7.0,1,5,6,0.36
287,99,5,4.6,1.2,9.06,0,7.3,0,4,3,0.47
327,100,1,1.4,2.9,7.58,0,6.1,0,3,3,0.5
321,80,3,3.8,4.1,9.33,1,8.0,2,2,2,0.56
339,108,5,4.7,3.2,9.53,1,5.7,4,4,5,0.82
335,103,1,1.9,4.8,9.0,0,7.6,4,5,3,0.67
339,109,4,4.4,1.2,7.59,0,6.2,2,4,2,0.66
310,119,1,3.8,2.2,8.89,1,5.5,4,1,7,0.65
301,114,5,1.1,1.9,6.62,0,6.6,4,1,7,0.49
288,112,4,1.9,4.1,8.64,0,7.0,0,1,7,0.7
269,99,3,3.4,3.1,7.62,0,8.4,1,0,2,0.28
298,95,2,3.0,1.6,8.62,0,6.9,1,2,5,0.54
260,88,3,3.1,2.1,9.02,1,8.7,2,2,5,0.37
298,110,2,1.9,3.1,8.25,0,8.4,1,2,1,0.48
280,96,2,3.7,5.0,8.57,0,6.2,1,2,2,0.42
324,110,5,2.1,2.5,6.85,0,6.0,0,5,2,0.58
274,102,4,2.6,1.6,8.37,1,6.4,1,2,1,0.38
263,85,4,2.5,3.0,7.84,1,6.8,1,5,4,0.23
319,109,1,3.7,2.2,7.71,1,7.5,1,2,6,0.55
320,86,3,1.4,3.3,7.64,1,5.9,3,0,5,0.46
279,119,5,1.8,2.9,7.24,1,7.4,1,4,1,0.49
269,90,3,1.8,3.8,7.22,0,7.5,3,1,6,0.26
293,113,1,1.4,4.7,8.8,0,7.8,0,1,7,0.65
307,91,1,1.8,1.8,8.23,0,7.4,1,1,3,0.39
292,106,5,3.4,4.3,6.12,0,8.4,4,5,2,0.28
320,91,1,3.9,4.8,6.19,0,7.7,3,2,2,0.29
269,92,5,3.6,2.5,8.28,0,8.7,1,1,5,0.38
313,87,1,2.9,1.5,9.39,1,8.0,4,5,7,0.61
324,95,4,1.2,4.3,6.18,1,7.0,2,0,4,0.47
336,108,5,4.8,3.8,8.03,1,6.2,3,2,4,0.74
260,114,4,1.7,1.9,9.4,0,5.5,0,2,7,0.58
264,108,4,3.7,2.8,6.02,1,5.8,2,0,5,0.3
339,110,5,4.7,3.3,7.1,1,6.2,4,4,5,0.73
274,92,3,3.8,1.7,9.68,1,6.3,3,0,7,0.43
287,91,2,1.9,3.9,6.33,1,8.1,3,0,4,0.25
282,81,1,2.3,3.8,8.43,0,6.9,1,0,5,0.36
276,112,1,1.1,4.5,8.03,0,6.6,2,4,7,0.56
272,87,3,3.5,3.3,6.61,1,5.7,1,5,6,0.23
273,120,2,3.5,3.3,6.17,1,7.4,0,1,4,0.25
270,119,3,3.9,3.5,8.01,1,7.6,2,0,6,0.57
287,120,2,1.0,2.1,8.94,1,8.6,3,2,7,0.61
301,111,5,4.3,4.0,6.71,1,7.3,4,1,7,0.55
320,117,5,4.0,3.6,8.77,0,5.5,0,1,1,0.72
323,107,4,1.6,4.4,8.19,1,5.7,1,5,2,0.64
290,94,4,2.4,4.1,7.43,1,6.4,1,3,7,0.35
340,102,5,3.6,3.6,8.66,0,6.0,0,0,5,0.73
332,103,4,3.0,1.6,6.77,1,8.2,2,1,3,0.49
269,92,5,1.5,4.7,7.83,0,5.9,0,2,6,0.37
267,100,3,1.3,2.5,8.2,1,6.1,2,4,7,0.39
280,91,1,4.1,4.9,7.83,1,7.8,0,4,7,0.29
336,92,5,1.6,2.6,7.59,1,6.3,0,5,3,0.62
318,118,5,1.7,1.6,8.96,0,8.9,3,1,7,0.74
309,102,5,4.3,4.5,8.62,1,8.5,2,4,3,0.62
328,107,4,3.4,4.2,8.56,1,8.1,0,3,6,0.71
329,93,4,3.4,4.1,9.57,0,6.7,1,4,4,0.73
289,96,4,2.9,1.4,9.97,1,5.7,1,4,1,0.6
276,103,4,3.3,4.5,8.27,1,6.7,2,4,6,0.5
334,113,3,3.4,3.4,7.39,1,6.8,0,2,1,0.62
279,101,5,4.9,2.9,9.12,1,5.9,2,3,5,0.54
307,89,3,1.9,4.7,6.57,0,5.9,0,3,6,0.31
332,87,4,1.9,3.7,8.05,1,7.8,3,4,7,0.6
261,100,3,1.2,1.5,8.1,1,6.3,4,1,1,0.33
296,116,5,3.6,3.1,9.93,0,7.9,1,5,3,0.8
260,86,5,3.2,3.5,9.96,1,7.4,2,5,6,0.5
263,105,4,1.4,4.6,9.2,0,8.7,1,2,1,0.45
313,92,5,2.5,2.1,7.89,1,8.3,0,1,5,0.54
284,95,3,1.7,4.2,8.19,0,6.0,1,0,2,0.4
262,109,2,2.3,4.2,7.28,0,7.6,0,2,6,0.24
268,110,5,4.8,1.5,9.32,0,7.8,2,5,3,0.49
335,84,3,3.7,1.1,8.99,0,8.5,4,4,6,0.67
333,111,3,1.0,3.3,9.09,0,7.7,3,2,4,0.79
293,95,3,2.0,4.2,6.55,0,6.0,3,2,3,0.27
302,88,5,1.0,3.2,7.59,0,6.4,1,1,5,0.37
333,101,2,3.9,4.3,8.15,0,7.7,2,5,3,0.6
281,119,4,2.9,3.5,6.5,1,8.7,2,0,1,0.36
329,116,4,5.0,3.6,7.47,0,8.6,3,2,5,0.7
261,93,5,3.9,1.1,6.35,0,6.8,0,0,5,0.22
325,95,5,3.1,1.4,9.84,1,8.4,3,0,2,0.79
291,99,1,4.2,3.9,9.01,1,7.3,1,1,3,0.55
275,94,2,3.8,4.1,8.48,0,7.1,3,5,7,0.4
335,105,3,2.0,3.2,6.82,1,6.7,0,5,3,0.58
260,88,3,3.1,3.4,7.34,0,7.9,1,1,3,0.27
331,80,4,3.2,3.5,6.58,0,7.6,0,4,5,0.39
307,114,5,2.8,1.4,8.14,1,6.8,4,4,1,0.61
309,99,2,1.7,3.7,9.28,1,8.2,1,2,7,0.67
272,85,4,1.9,2.9,6.08,0,6.8,0,4,2,0.11
274,89,2,2.1,3.4,6.41,1,7.5,3,5,2,0.13
312,112,5,1.0,3.3,6.92,1,6.9,4,1,4,0.61
303,95,3,4.7,4.1,8.86,0,5.9,0,4,2,0.47
267,115,1,3.7,2.3,9.58,0,6.1,3,4,3,0.59
333,85,2,3.8,2.5,9.01,1,7.8,4,4,4,0.69
305,98,3,3.3,2.6,8.1,1,8.3,2,5,4,0.53
328,110,2,3.8,4.0,6.42,0,7.1,2,0,1,0.46
278,81,2,4.9,2.7,9.02,0,6.6,4,4,2,0.3
297,97,2,2.5,1.7,6.42,1,6.7,0,1,6,0.36
270,107,5,3.9,4.9,7.39,1,7.6,0,0,2,0.42
302,83,4,2.4,3.0,7.23,0,7.1,1,4,3,0.3
279,80,2,4.4,1.4,7.44,1,5.5,0,4,1,0.27
279,95,5,4.4,3.7,7.32,0,8.2,0,1,5,0.39
280,81,1,4.6,4.0,9.08,1,6.0,2,2,7,0.42
316,115,4,1.0,3.0,6.69,1,7.9,2,1,5,0.6
309,80,5,2.2,3.6,9.38,1,6.7,0,3,5,0.55
333,118,1,1.5,1.7,9.43,0,7.5,3,1,4,0.79
285,102,4,2.8,2.5,7.96,0,8.5,2,2,6,0.55
289,105,5,3.0,1.6,6.42,1,6.0,0,1,5,0.45
332,90,1,2.0,2.5,8.3,1,8.2,2,0,3,0.58
290,80,5,3.9,3.3,9.28,0,5.6,0,0,5,0.48
301,90,1,2.1,2.8,7.16,1,8.7,4,1,6,0.38
327,103,2,4.4,3.4,9.35,0,6.2,2,0,2,0.67
320,89,2,1.7,3.0,8.71,0,8.3,0,2,7,0.55
320,93,4,2.5,2.3,9.95,1,5.7,2,3,1,0.71
329,93,1,3.5,1.6,9.3,0,6.6,3,3,1,0.64
337,86,2,3.4,2.0,6.81,0,7.7,4,2,2,0.4
327,102,4,1.3,1.8,7.8,1,7.8,0,4,1,0.6
276,101,3,4.4,3.8,6.41,1,7.9,4,4,6,0.28
278,115,2,3.4,4.3,6.28,1,6.7,0,3,7,0.38
310,106,2,4.5,3.9,8.82,1,7.8,4,0,1,0.56
329,81,5,4.5,3.6,9.65,1,7.0,4,0,2,0.64
322,118,3,3.2,2.2,9.89,1,7.5,1,4,3,0.84
334,98,1,4.6,3.8,7.08,1,7.4,0,3,4,0.55
339,86,4,4.4,3.4,6.81,1,6.1,2,1,5,0.49
289,91,3,4.8,1.2,8.24,1,8.5,2,5,2,0.42
284,82,1,4.4,4.6,6.8,0,8.5,2,1,2,0.12
334,84,2,4.3,1.3,7.18,0,6.2,4,0,1,0.42
330,87,4,2.9,3.0,9.35,0,7.0,3,2,7,0.78
285,93,4,1.8,3.1,9.24,1,7.1,2,5,5,0.52
315,115,3,4.6,4.3,9.58,0,7.4,4,4,4,0.69
281,86,5,3.9,4.7,7.93,1,5.6,2,0,4,0.41
278,86,1,2.1,4.8,8.26,0,8.2,1,5,2,0.29
290,111,3,2.4,3.3,9.08,0,8.5,4,2,6,0.63
285,87,5,3.7,3.7,6.96,0,6.0,0,2,7,0.38
301,91,5,2.9,1.4,9.29,1,8.6,4,4,7,0.6
300,89,5,1.3,3.0,6.07,1,8.5,1,2,7,0.33
282,93,4,1.6,4.6,9.19,0,7.4,0,2,3,0.49
306,88,1,4.0,2.8,9.1,1,6.5,2,5,3,0.55
272,117,1,2.3,1.3,7.21,1,6.2,4,4,2,0.37
325,109,3,3.0,1.8,8.91,1,7.2,1,5,6,0.75
325,84,2,4.1,2.7,6.86,1,7.3,0,3,3,0.41
275,80,3,4.0,2.0,8.3,0,7.8,3,5,6,0.35
332,80,1,1.7,2.6,8.8,0,8.3,4,1,5,0.49
287,99,4,1.4,2.3,8.86,1,8.8,4,3,3,0.48
336,90,3,3.4,2.3,9.93,1,8.3,2,1,5,0.76
294,105,2,4.0,1.4,6.73,1,8.7,3,1,7,0.46
300,82,3,1.6,4.5,7.92,0,7.2,2,4,6,0.49
336,85,5,2.5,3.8,9.52,0,5.6,3,3,3,0.67
290,90,2,4.5,3.5,8.25,1,5.7,0,5,6,0.45
291,87,5,4.8,3.4,9.51,0,6.4,0,4,4,0.49
313,108,4,2.8,2.6,7.74,1,7.6,4,5,2,0.59
331,89,1,1.3,4.3,9.18,1,6.7,4,3,6,0.62
318,113,3,2.0,4.7,9.48,1,6.1,0,2,6,0.79
300,103,3,1.9,1.0,9.39,1,8.5,3,5,7,0.64
325,96,5,2.0,1.3,9.49,1,8.9,2,0,5,0.66
313,111,5,3.0,3.7,6.88,0,5.6,0,3,7,0.68
299,90,1,3.3,1.9,7.76,0,5.8,0,3,4,0.41
287,113,3,1.5,4.6,6.7,0,7.2,1,2,2,0.4
296,103,1,4.6,3.7,6.72,0,6.7,4,2,7,0.42
324,84,5,3.5,2.5,7.95,0,8.2,3,1,4,0.57
333,108,5,3.4,2.7,9.84,1,7.8,2,0,5,0.88
314,113,2,4.9,3.8,8.37,0,5.7,1,0,3,0.64
263,95,5,3.5,1.6,9.42,1,7.4,1,0,2,0.42
269,104,5,4.7,4.5,9.75,0,6.7,0,5,6,0.56
306,116,1,2.1,1.0,6.35,0,8.9,4,3,6,0.39
334,87,2,2.0,4.9,6.65,0,7.2,0,3,7,0.47
273,108,2,3.1,1.7,7.16,0,8.7,1,4,4,0.31
297,104,3,3.0,4.0,8.47,0,5.6,1,1,3,0.51
271,102,4,1.9,1.2,6.25,0,5.9,2,2,1,0.24
304,113,3,3.8,2.7,9.15,1,6.9,0,2,5,0.71
276,82,3,1.1,3.5,6.26,1,8.6,0,2,5,0.22
339,109,3,3.8,1.3,6.63,0,7.4,3,4,6,0.58
294,113,2,2.8,2.8,7.53,0,8.4,2,4,3,0.47
325,111,1,3.8,2.2,8.23,0,6.5,4,3,3,0.59
334,108,5,2.9,3.0,9.53,1,5.9,0,4,2,0.8
300,88,2,4.9,3.0,9.85,0,6.4,0,4,6,0.56
326,81,5,2.3,4.1,9.54,0,7.8,4,2,4,0.59
288,118,5,4.9,1.5,6.43,1,8.5,2,5,1,0.4
277,86,4,1.3,1.3,8.52,0,7.1,0,5,6,0.41
279,84,3,3.7,2.6,7.77,1,6.2,4,4,2,0.25
273,87,4,2.8,4.6,6.5,0,7.7,3,1,2,0.14
293,111,3,4.3,4.4,8.22,0,6.2,0,4,1,0.54
308,97,2,4.2,3.2,7.43,1,7.5,4,5,6,0.55
313,117,5,4.2,4.6,7.38,0,5.9,1,5,5,0.65
290,97,4,1.4,4.2,6.38,0,8.3,0,0,7,0.41
317,120,2,4.3,2.1,9.92,1,8.3,3,4,2,0.85
301,95,2,1.9,1.7,8.9,1,7.4,4,3,6,0.56
317,100,3,1.1,2.2,7.12,1,5.6,4,1,5,0.6
289,89,5,1.9,1.9,9.67,0,6.5,0,4,4,0.6
284,83,3,2.9,3.5,9.79,0,6.0,1,3,3,0.45
322,87,3,4.0,3.3,9.24,0,7.3,4,5,4,0.61
278,98,2,1.9,3.4,8.64,1,5.9,4,1,3,0.4
331,119,3,1.5,1.8,7.51,1,8.5,1,4,2,0.66
267,119,1,3.6,4.2,7.74,1,8.5,3,1,3,0.35
262,88,5,4.9,2.7,7.82,0,6.0,0,5,1,0.21
326,109,3,3.4,2.9,9.8,1,7.9,0,5,1,0.8
340,96,3,3.8,5.0,9.04,1,7.9,0,0,4,0.69
276,119,4,3.2,2.1,7.17,0,6.9,2,2,1,0.38
273,94,5,4.1,2.6,8.5,1,6.0,0,4,4,0.45
268,83,5,4.9,3.7,8.38,1,6.0,1,1,5,0.34
321,85,3,3.2,4.5,9.25,1,8.1,0,3,5,0.67
280,95,1,2.7,1.5,6.38,0,6.3,3,0,4,0.26
335,105,4,4.4,3.9,8.81,1,7.6,2,2,4,0.73
296,116,1,4.9,4.7,7.32,0,8.5,1,3,7,0.49
270,102,3,1.5,2.7,6.52,1,7.6,1,0,4,0.28
279,92,5,3.3,2.1,8.93,1,8.9,3,4,7,0.49
294,96,5,4.2,3.7,7.33,0,7.8,0,3,6,0.5
312,106,1,3.1,2.0,8.92,1,6.6,2,1,6,0.64
306,101,2,2.6,2.5,6.65,1,8.5,2,5,7,0.49
334,116,3,3.6,4.6,9.94,0,6.6,2,0,3,0.79
311,98,5,2.1,3.4,9.21,1,8.9,1,0,6,0.66
267,118,2,2.4,1.4,7.16,0,7.2,3,4,6,0.34
263,114,5,5.0,2.3,8.96,0,8.8,1,0,1,0.42
286,92,5,3.5,3.5,6.54,1,6.1,0,2,3,0.28
303,93,2,4.5,2.9,8.61,0,5.5,4,1,3,0.49
299,110,1,4.2,3.6,6.24,0,6.2,2,5,7,0.46
306,81,3,3.6,4.0,7.33,1,5.8,2,4,3,0.35
303,118,2,4.4,2.9,9.91,1,8.1,2,2,5,0.77
307,116,2,2.1,4.9,6.48,0,6.4,1,4,7,0.51
311,93,5,3.5,4.7,8.39,0,7.7,2,4,5,0.53
327,88,2,3.4,1.2,6.28,1,7.8,2,1,3,0.38
270,89,3,3.5,2.1,8.68,1,7.9,4,0,2,0.44
336,86,1,1.7,2.2,7.11,0,8.4,3,4,3,0.45
332,107,1,2.1,1.7,7.24,1,6.0,0,3,2,0.64
263,104,1,2.1,2.2,7.35,0,5.7,1,1,2,0.24
335,107,3,3.4,2.7,6.82,1,5.6,0,1,7,0.6
332,81,5,4.9,1.2,9.77,1,5.9,3,3,1,0.7
336,96,3,4.8,1.5,9.62,1,6.8,0,1,4,0.81
307,83,2,1.9,1.4,9.48,1,8.9,1,4,7,0.57
285,92,4,2.2,1.2,6.43,1,6.7,4,2,3,0.29
336,97,4,1.1,2.9,6.93,0,7.1,0,0,3,0.52
298,82,4,2.6,2.3,8.45,0,8.4,3,5,3,0.35
317,116,1,4.3,4.7,9.88,1,8.7,1,2,4,0.73
278,112,3,4.7,1.4,8.42,0,8.9,3,1,7,0.52
336,120,3,1.9,4.7,7.31,1,8.4,0,3,2,0.72
336,103,1,2.1,1.3,9.27,0,7.3,1,1,7,0.79
317,87,2,1.9,3.5,6.54,1,6.3,0,1,3,0.32
287,114,4,2.4,2.0,9.53,0,7.6,2,1,3,0.58
325,81,4,4.2,4.3,9.9,1,6.2,1,5,4,0.64
269,112,1,3.6,1.2,9.87,0,5.7,0,0,5,0.52
336,91,4,4.1,4.8,6.59,1,8.7,1,1,4,0.47
317,101,5,3.3,1.2,8.2,0,7.2,4,1,6,0.54
332,92,3,2.0,2.0,8.34,1,7.3,2,5,4,0.52
273,89,4,1.9,2.9,6.78,1,7.6,3,1,5,0.16
274,96,4,1.0,4.0,8.19,0,7.1,0,3,1,0.28
292,84,5,4.1,4.8,8.59,0,7.1,3,4,4,0.48
276,88,2,4.4,2.7,7.32,0,8.7,0,5,4,0.39
283,92,2,4.1,4.0,7.26,1,8.4,1,1,6,0.43
289,102,5,1.3,3.9,6.24,0,6.2,3,1,3,0.32
321,109,2,4.0,3.3,9.83,0,6.5,2,5,2,0.69
272,83,1,1.2,3.8,9.21,0,7.8,0,1,2,0.3
321,100,5,1.4,1.2,9.04,0,7.5,3,0,7,0.72
306,88,3,2.8,2.8,6.09,1,8.2,0,3,4,0.39
275,86,3,2.9,4.1,8.5,0,8.0,4,2,2,0.27
325,95,3,4.3,2.9,6.72,1,8.0,4,5,3,0.46
340,102,4,3.7,4.5,8.65,1,8.6,3,4,7,0.79
302,102,5,1.6,4.3,8.48,1,8.2,4,1,4,0.59
267,110,5,1.9,4.5,9.41,0,6.3,2,2,4,0.46
262,84,2,2.1,1.5,7.02,1,8.6,3,2,4,0.16
271,85,5,1.5,2.0,6.11,1,6.7,1,0,3,0.11
275,80,5,2.2,1.1,9.66,0,8.7,3,0,2,0.5
337,107,2,3.9,4.9,9.63,1,8.4,1,5,4,0.83
339,97,5,2.0,1.9,7.82,0,5.8,4,2,7,0.72
318,103,5,4.3,2.5,6.31,0,8.2,3,1,5,0.43
308,92,1,2.9,2.1,7.99,1,7.3,2,4,4,0.45
322,112,2,2.3,1.2,8.1,0,8.9,4,1,2,0.68
321,89,1,2.6,2.0,9.29,1,7.1,4,3,1,0.61
308,86,4,3.8,1.4,8.87,1,5.7,4,3,1,0.52
310,116,2,3.1,2.6,6.28,1,6.5,1,3,1,0.49
292,111,5,1.0,4.9,8.82,0,7.0,1,5,6,0.71
289,101,5,4.7,3.8,6.54,0,7.6,2,5,7,0.45
318,95,1,1.3,3.8,6.36,0,6.0,1,1,5,0.42
335,103,1,4.8,2.8,7.59,0,7.3,0,0,1,0.58
274,93,4,1.1,4.2,6.31,1,7.2,0,5,3,0.21
282,90,4,4.1,4.6,9.32,1,8.4,3,2,3,0.49
337,98,5,3.1,4.8,7.85,1,6.6,4,2,1,0.65
304,102,3,3.0,1.4,8.35,0,7.1,0,5,1,0.51
321,113,4,1.3,4.5,8.31,1,6.9,1,1,2,0.69
338,119,5,2.0,1.9,9.91,1,7.7,2,1,3,0.92
330,92,4,4.1,2.6,9.66,1,8.4,1,4,7,0.66
274,118,2,4.6,2.4,9.4,0,7.9,4,3,2,0.57
305,107,1,3.1,3.7,7.53,0,7.1,4,1,6,0.5
323,119,5,2.4,3.4,6.58,0,7.7,0,4,2,0.56
305,95,4,1.2,1.4,8.37,0,6.6,0,4,1,0.56
315,107,1,3.7,4.1,7.76,0,6.0,1,5,2,0.52
303,83,3,2.1,2.8,6.9,0,6.6,3,0,6,0.3
334,107,4,1.2,1.0,6.39,1,7.1,1,5,1,0.55
288,91,5,3.7,2.7,7.74,1,7.0,0,3,1,0.38
321,95,2,2.9,3.1,8.6,1,8.1,3,2,4,0.64
311,115,1,1.0,1.3,8.5,1,8.8,3,1,3,0.61
313,99,1,1.4,1.6,9.1,0,6.9,0,0,5,0.57
316,105,2,3.8,5.0,7.87,1,5.8,1,0,7,0.59
325,105,5,1.3,4.5,7.29,0,5.6,2,4,6,0.53
281,101,3,4.5,1.5,8.15,0,5.5,0,5,3,0.39
279,88,2,2.2,3.3,9.9,1,8.8,1,5,5,0.57
292,84,3,1.4,2.5,6.18,0,9.0,2,2,7,0.22
331,96,5,4.0,3.2,8.11,0,5.7,4,0,4,0.56
284,113,4,3.1,2.9,7.32,1,6.8,4,3,4,0.45
305,81,4,2.2,1.2,6.42,1,7.8,4,0,3,0.3
332,86,5,2.6,2.3,7.74,1,6.1,2,4,4,0.53
316,115,3,1.1,1.5,8.56,1,7.6,3,0,4,0.7
264,92,2,3.7,3.0,8.11,1,8.3,4,4,7,0.36
314,99,5,2.5,4.6,6.12,1,8.5,4,0,1,0.39
320,109,5,3.9,5.0,8.32,1,8.0,3,3,7,0.72
267,109,4,3.5,4.8,6.93,0,5.8,2,1,4,0.39
275,90,2,3.6,4.9,7.37,0,6.7,2,1,2,0.24
307,110,4,4.2,1.1,7.25,1,8.9,3,0,4,0.51
320,82,3,3.5,3.9,9.43,0,6.2,0,2,6,0.64
274,81,3,2.7,2.1,6.19,0,7.1,3,5,6,0.15
324,82,1,2.6,4.5,7.39,0,6.7,1,1,6,0.43
281,94,5,1.5,4.3,7.58,1,6.2,1,0,7,0.47
262,96,2,4.1,2.7,8.48,0,6.6,0,1,6,0.41
313,86,2,4.0,2.9,9.16,0,6.2,0,4,7,0.53
273,84,4,2.0,2.1,8.91,1,8.6,1,0,5,0.48
295,113,4,4.5,2.2,9.01,0,6.1,3,0,3,0.61
326,112,2,3.4,4.9,6.77,1,7.7,2,1,5,0.57
269,95,4,2.9,4.6,9.65,0,8.8,1,3,1,0.39
308,116,1,1.1,1.8,7.66,0,8.8,3,5,4,0.57
324,82,5,2.5,2.1,6.04,0,7.6,1,0,2,0.26
316,100,1,3.6,1.4,8.67,0,6.4,2,0,6,0.62
286,120,3,1.4,5.0,8.42,0,6.4,1,3,1,0.59
334,87,2,2.8,4.6,6.5,1,8.1,1,3,6,0.45
264,101,1,5.0,3.2,9.84,0,8.9,2,3,3,0.49
330,84,1,3.9,3.8,8.25,1,5.8,4,5,4,0.54
316,96,4,3.2,4.0,7.88,1,8.3,1,2,6,0.52
274,116,4,3.1,1.8,7.59,1,5.9,1,2,7,0.51
335,93,4,1.2,4.7,6.84,1,6.5,1,5,6,0.55
289,118,3,4.8,3.1,9.81,0,7.5,0,3,3,0.7
279,120,1,4.7,1.4,8.81,1,6.5,0,2,1,0.51
296,107,5,3.7,2.6,8.27,1,7.8,2,3,2,0.57
262,110,4,1.4,3.4,8.52,0,7.0,3,4,3,0.38
332,96,3,1.8,2.4,9.36,0,6.3,0,5,7,0.75
300,114,3,1.7,3.8,8.54,1,7.4,2,4,4,0.63
298,119,4,3.1,4.5,6.46,1,5.6,0,0,7,0.52
285,101,2,1.8,4.1,8.79,0,8.1,3,5,5,0.49
261,108,1,3.8,3.6,8.26,1,7.3,0,0,5,0.39
282,89,4,3.2,3.0,9.87,1,8.8,4,3,3,0.53
282,97,5,1.1,2.0,8.93,1,5.9,3,3,2,0.48
275,114,1,4.0,2.8,7.38,1,8.1,3,2,6,0.39
268,95,3,1.8,2.2,6.54,0,6.6,0,0,1,0.11
272,86,5,4.3,4.7,7.93,0,6.8,0,2,7,0.33
287,109,1,2.4,4.6,8.72,0,6.7,1,1,4,0.49
286,98,5,2.4,1.6,6.71,1,6.8,1,3,3,0.22
310,102,3,1.0,4.3,8.6,0,7.0,3,0,4,0.58
323,87,4,5.0,3.8,9.3,0,5.6,1,0,2,0.68
311,96,5,3.4,4.9,6.63,1,8.5,1,2,5,0.49
340,100,4,2.7,2.9,8.82,1,8.6,1,4,7,0.78
297,105,3,1.4,3.9,6.27,1,5.6,4,3,1,0.31
324,107,3,3.8,3.1,6.03,1,8.2,1,3,5,0.42
277,118,5,2.1,1.3,6.13,0,5.8,1,3,7,0.43
322,112,5,5.0,1.2,8.53,1,8.3,4,4,7,0.79
310,119,3,4.8,1.5,9.89,1,7.6,0,5,1,0.71
268,98,5,3.9,2.2,9.09,0,6.6,3,3,5,0.51
272,108,5,4.9,2.0,7.02,0,7.6,2,4,3,0.38
299,99,5,1.4,3.9,6.29,0,7.3,0,4,2,0.3
314,99,5,2.1,3.9,8.47,0,7.7,4,2,5,0.6
338,89,1,2.0,4.9,6.01,1,7.2,4,3,2,0.39
302,91,3,1.3,2.2,9.17,0,8.2,3,4,5,0.57
303,112,3,4.9,4.8,6.97,0,5.7,1,4,4,0.43
327,104,2,1.2,3.5,7.2,0,6.7,2,2,5,0.57
292,104,4,4.4,3.0,7.38,0,7.5,2,3,1,0.39
283,83,2,4.1,3.7,9.05,0,7.6,2,1,4,0.43
295,83,5,2.5,3.8,7.06,0,6.1,0,5,3,0.33
269,88,5,1.1,1.7,7.14,1,5.8,4,4,3,0.26
279,94,1,1.0,4.0,8.16,1,5.6,2,0,3,0.4
334,105,1,1.8,3.9,7.85,0,6.9,2,5,2,0.52
271,94,1,3.0,5.0,9.82,0,6.7,1,2,6,0.46
321,105,1,2.8,4.6,7.05,0,7.5,0,5,6,0.47
277,107,1,3.3,3.7,6.37,1,7.1,4,2,3,0.25
322,86,1,4.1,3.8,8.16,0,6.9,3,2,5,0.47
284,111,1,2.5,4.8,6.74,0,8.5,1,3,4,0.29
271,91,1,1.6,4.9,7.65,0,7.7,1,1,1,0.25
280,114,1,4.2,4.3,6.75,0,7.8,1,0,6,0.4
284,111,3,2.3,4.1,9.52,0,6.8,2,5,3,0.56
270,88,1,2.1,1.4,7.31,1,8.2,3,5,7,0.18
323,93,4,4.1,4.3,9.1,0,6.0,0,5,1,0.57
332,92,1,4.7,2.0,9.79,1,6.9,4,2,7,0.75
309,112,5,4.7,3.3,9.76,0,5.7,0,4,2,0.78
321,111,5,1.5,2.6,8.1,0,5.9,1,1,7,0.68
308,98,1,3.0,2.4,9.93,1,5.8,3,1,6,0.72
273,109,1,1.4,2.2,8.62,1,7.0,0,2,6,0.47
260,95,5,4.8,4.4,6.51,0,7.9,0,0,2,0.19
340,91,4,1.9,4.1,9.55,0,6.6,1,2,6,0.79
284,89,2,1.8,3.1,7.87,1,5.6,1,0,1,0.34
318,81,3,4.6,3.7,6.61,1,8.0,0,2,7,0.36
331,97,5,4.9,4.9,9.17,1,6.2,0,2,7,0.76
328,92,1,3.8,2.6,8.5,1,8.0,2,2,5,0.63
264,108,3,1.5,3.2,9.53,0,5.5,3,3,1,0.39
278,103,1,2.9,3.1,9.31,0,6.6,1,2,4,0.52
282,117,2,4.3,4.7,7.28,1,7.7,4,1,3,0.39
268,91,2,3.3,2.4,7.03,0,8.5,4,4,5,0.17
309,108,5,1.5,4.9,8.94,1,8.1,1,5,7,0.71
275,101,3,1.7,2.2,8.29,0,7.1,3,5,1,0.34
